context_id,k,entropy_bits,top_share,p_FACT,p_SOCR,p_COMG,p_SRCT,p_EMPA,p_REBT,p_CLAIM,p_META,ps_FACT,ps_SOCR,ps_COMG,ps_SRCT,ps_EMPA,ps_REBT,ps_CLAIM,ps_META
91318bf4d3,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
a1a4be340b,20,0.4689955935892812,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.10416666666666667,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.7708333333333334,0.020833333333333332,0.020833333333333332
211c678362,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
d42f0df203,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
ac519b8956,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
a37f4b590f,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
00eca9f7a0,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
5ad83de10a,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
e1df31c59a,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
03fc074e6d,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
088dae60cf,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
3d2fc72097,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
689d3c8d32,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
f8c182ff75,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
b1e3b23787,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
71caf2f505,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
0f4bf7eda4,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
b9a83efb23,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
606158ac03,20,0.28639695711595625,0.95,0.0,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0625,0.020833333333333332,0.020833333333333332,0.8125,0.020833333333333332,0.020833333333333332
591b5fbd7d,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
4767e808e1,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
c8c8d77dba,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
e903c10ef7,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
0833eb79a6,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
eab17ce663,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
82e5d9540f,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
cc6af13856,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
439ef3c94c,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
8570302958,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
411b784d52,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
41d8c81766,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
9fd9cf6412,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
11ca071f20,20,0.9709505944546686,0.6,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.3541666666666667,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.5208333333333334,0.020833333333333332,0.020833333333333332
345667fe4a,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
3ade5bf72a,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
8597060269,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
7cac785680,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
3a12303e3b,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
f7cd597b1c,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
19adb872e9,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
cdb654adc4,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
1b70778b89,20,0.7219280948873623,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.020833333333333332,0.020833333333333332,0.1875,0.020833333333333332,0.020833333333333332,0.6875,0.020833333333333332,0.020833333333333332
83079a3bb4,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
610d852ea9,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
83a259a5b9,20,0.4689955935892812,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.020833333333333332,0.020833333333333332,0.10416666666666667,0.020833333333333332,0.020833333333333332,0.7708333333333334,0.020833333333333332,0.020833333333333332
bc97fa98d6,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
c294336ad1,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
8496fe8c9f,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
ce32a6e370,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
7d75530d40,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
b726d14591,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
f3a256104d,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
ec7cc377e9,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
f745493089,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
84edcec6af,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
a6b31b5453,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
a9cc455d40,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
b1ff3bfa27,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
6e45f3d730,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
2818283cfb,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
d8fe3e845e,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
0cad7f471f,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
deff7fa553,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
2f71e1513a,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
c17a807761,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
00df6c5117,20,0.6098403047164004,0.85,0.0,0.0,0.15,0.0,0.0,0.85,0.0,0.0,0.020833333333333332,0.020833333333333332,0.14583333333333334,0.020833333333333332,0.020833333333333332,0.7291666666666666,0.020833333333333332,0.020833333333333332
0af7213742,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
139fd37970,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
e1e948dbea,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
ebbe2db501,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
3aa9e63cc7,20,0.4689955935892812,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.020833333333333332,0.020833333333333332,0.10416666666666667,0.020833333333333332,0.020833333333333332,0.7708333333333334,0.020833333333333332,0.020833333333333332
dd3f72555b,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
9a4e3c7341,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
6251d60aee,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
588d748910,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
8118533b8b,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
c1d9f1b068,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
4e8a7442b7,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
f8e82e50de,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
11cc3f0ef7,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
d4a689b55a,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
2695b641f0,20,0.4689955935892812,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.10416666666666667,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.7708333333333334,0.020833333333333332,0.020833333333333332
a45d4b2d5d,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
1bb5c7ff78,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
33d7a6fa84,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
befc1d0e08,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
170a543497,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
248524f3c4,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
a507ce6a46,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
af2d24ba93,20,0.28639695711595625,0.95,0.0,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0625,0.8125,0.020833333333333332,0.020833333333333332
bd4b41dd26,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
43de790f83,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
eea9f94b2e,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
7456a195de,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
2dc6473e1c,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
ea83b778d8,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
aab5cf3633,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
29bb915a5b,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
df845ee115,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
2b9700c2c8,20,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.8541666666666666,0.020833333333333332,0.020833333333333332
57be6a3be4,20,0.4689955935892812,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.10416666666666667,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.7708333333333334,0.020833333333333332,0.020833333333333332
